ticker,name,industry,rank.overall,rank.industry,scores.overall,scores.comm.overall,scores.cust.overall,scores.env.overall,scores.jobs.overall,scores.mgmt.overall,scores.prod.overall,scores.worker.overall,scores.comm.abuse,scores.comm.charity,scores.comm.conflict,scores.comm.local,scores.comm.oppress,scores.comm.rels,scores.cust.disc,scores.cust.exp,scores.cust.fair,scores.cust.label,scores.cust.priv,scores.cust.truth,scores.env.efficient,scores.env.mgmt,scores.env.pollution,scores.jobs.growth,scores.jobs.size,scores.mgmt.integrity,scores.mgmt.laws,scores.mgmt.profit,scores.mgmt.reporting,scores.mgmt.return,scores.mgmt.tax,scores.prod.ben,scores.prod.price,scores.prod.qual,scores.worker.balance,scores.worker.career,scores.worker.ceo,scores.worker.fairpay,scores.worker.health,scores.worker.hiredisc,scores.worker.layoff,scores.worker.living,scores.worker.open,scores.worker.paydisc,scores.worker.pto,scores.worker.retire,scores.worker.safe
WBA,Walgreens Boots Alliance,Food & Drug Retailers,330,5,51.3772152659376,60.78246279898003,49.717474547274385,61.65702388646983,76.75049397126558,45.93787302038958,42.54967193973139,39.35063638703391,92.29988060087774,82.50520203371725,43.39764210754346,39.894218358543725,51.483665454046836,44.23571090691727,51.611377043117045,28.79678796361155,51.69518700313598,51.700614940387666,55.29492675154962,51.51315431583617,79.40022786722199,47.12901991749812,57.86069686713829,46.42951585150089,125,-5.146599592187563,54.95685620052276,53.23224936088374,55.63096809001883,60.653915529534515,69.23420351765098,61.599314337346385,53.486610668012894,17.897000267605087,43.79132480271371,56.64258295395097,30.053689561565903,41.27922801362557,31.554177312484946,88.3735193131957,51.447790398398276,-6.284910414813858,29.677424423727366,42.68703161469253,29.48080272427677,12.20500200300512,59.82677798040673
DNB,Dun & Bradstreet,Media,331,12,51.3659754819359,51.4127434088309,50.47312952837376,52.05346551603471,44.27432772589143,51.327163953247364,49.949674754887,55.80627513937177,47.90003212441089,37.73671329014145,62.15162028741405,39.894218358543725,51.483665454046836,63.80782941627698,51.611377043117045,34.97770527727205,51.69518700313598,51.700614940387666,55.29492675154962,51.51315431583617,47.05581894228329,47.129888647874466,59.95065099486841,45.31640966473781,42.616071894163206,35.68083506902765,56.95680615174859,47.20598925891463,55.63096809001883,57.41488307544043,55.512627202507616,40.603282035174416,53.486610668012894,56.261842390719735,79.46961471302568,55.43109421419946,65.37702930575765,73.27016620636061,41.21446399438037,53.94578772893582,51.447790398398276,49.5070945823608,44.938671947652935,42.68703161469253,70.87085269269,67.33448902750976,52.437032627395496
TMO,Thermo Fisher Scientific,Health Care Equipment & Services,332,10,51.3618164688413,47.56691104986011,53.97589205755604,53.030338530128645,48.372634286334254,49.16345462537831,53.102316224853574,50.68210259396058,45.971418852213276,38.81698861082753,57.80938182660568,39.894218358543725,51.483665454046836,46.01061173805583,51.611377043117045,63.62872472898801,51.69518700313598,51.700614940387666,55.29492675154962,51.51315431583617,51.66601211739653,47.129888647874466,58.63692629448033,46.79282124806361,50.88657689112857,65.13546463544301,56.95680615174859,53.28443575705393,55.63096809001883,56.99314014419661,14.360978564402004,49.40145888552185,53.486610668012894,56.261842390719735,53.779647845914155,64.28428115853734,51.04435795511926,27.56409111155499,41.28018023031165,53.94578772893582,51.447790398398276,60.66549558179573,32.36268791767321,42.68703161469253,43.42663935407431,60.208702371725416,77.7819778130857
TEX,Terex,Commercial Vehicles & Machinery,333,12,51.350515342528,41.64750729687532,53.80075393109693,49.16346046367152,42.912403875715185,52.215691415837036,59.4075991572204,52.68088252470484,44.21383783146775,37.73671329014145,31.606218701037996,39.894218358543725,51.483665454046836,37.112002898945256,51.611377043117045,62.19617375640222,51.69518700313598,51.700614940387666,55.29492675154962,51.51315431583617,46.94685486954244,47.129888647874466,52.55235951306154,42.67335689236145,43.292797239640315,60.520271008824615,56.95680615174859,43.08192922617564,55.63096809001883,31.423991599205188,43.97243187012914,66.99781256510107,53.486610668012894,56.261842390719735,39.26295546144625,47.97938784113937,66.01820886517075,38.02821427686455,49.3632772498568,88.41638661838468,51.447790398398276,49.5070945823608,39.389127393498185,42.68703161469253,22.81321074752207,50.882790452815655,70.49403701265261
SCCO,Southern Copper,Basic Resources,334,3,51.3319481716436,52.30950195863478,43.15802613004472,39.07246343712229,92.7736687418345,35.16386816834419,49.949674754887,52.11743457650153,36.04817486093475,89.47925185579821,28.183764741780184,111.7756651953537,51.483665454046836,33.99005708230653,51.611377043117045,63.62872472898801,51.69518700313598,51.700614940387666,10.369906245013652,51.51315431583617,45.372017985445254,23.32998022341887,45.74065332101009,125,41.492191007734434,4.265947956416454,56.95680615174859,47.52160585542982,55.63096809001883,54.257897665887015,10.004981918418729,40.603282035174416,53.486610668012894,56.261842390719735,38.943329124063844,52.58875524785941,58.457945887992025,55.82935749653061,38.1258009056111,53.94578772893582,51.447790398398276,65.5472960190485,33.07875818272544,42.68703161469253,22.81321074752207,45.64020625439694,77.7819778130857
TYL,Tyler Technologies,Computer Services,335,12,51.3318608222122,45.214202913127465,48.56695909380038,50.598948292196205,54.341266637921436,46.912881240599425,49.949674754887,57.830336593190836,32.36198056799161,37.73671329014145,75.92699747342675,39.894218358543725,51.483665454046836,37.112002898945256,51.611377043117045,63.62872472898801,51.69518700313598,51.700614940387666,32.83241649828164,51.51315431583617,47.05422221033827,41.72881409108838,60.27319322713342,61.5359347697521,42.892454464701174,28.181316918581953,56.95680615174859,84.14564757156546,55.63096809001883,59.303562448352906,27.909289444312,40.603282035174416,53.486610668012894,56.261842390719735,53.96576698103729,48.02959251038665,76.81740691608944,53.958804133309926,79.65846201416832,53.94578772893582,51.447790398398276,71.82389658123066,67.31586773053502,42.68703161469253,50.438496600846406,44.89609246004705,43.98871756549876
WPX,WPX Energy,Oil & Gas,336,20,51.3300588523105,54.56732218924419,53.97589205755604,45.022679742730226,40.529873695252796,50.0426622074468,49.949674754887,57.35329473164959,32.36198056799161,37.73671329014145,44.33346936202802,111.7756651953537,51.483665454046836,63.80782941627698,51.611377043117045,63.62872472898801,51.69518700313598,51.700614940387666,55.29492675154962,51.51315431583617,46.63646523276062,47.129888647874466,42.08080319400356,39.793811376208645,41.701163195214356,49.85069958607027,56.95680615174859,-25,55.63096809001883,3.267860274359194,76.3401482348695,40.603282035174416,53.486610668012894,56.261842390719735,94.37219269348074,20.864287307497236,58.457945887992025,66.31518443177482,54.22627870877014,53.94578772893582,51.447790398398276,65.5472960190485,56.21677862222552,42.68703161469253,50.438496600846406,81.24399524459739,52.437032627395496
FMC,FMC Corp,Chemicals,337,15,51.3191336916771,48.291350965322415,53.80075393109693,52.12900731757508,41.653661093163564,60.30324485525648,53.102316224853574,50.65495977139766,94.05746162162325,37.73671329014145,38.895820472812474,39.894218358543725,-25,90.50365593360871,51.611377043117045,62.19617375640222,51.69518700313598,51.700614940387666,55.29492675154962,51.51315431583617,50.21827866610214,55.18333323886619,51.409512672136344,41.47083567247578,41.9445895784795,57.080450559191235,56.95680615174859,52.13800709337094,55.63096809001883,51.379609209780696,77.16402092944331,49.40145888552185,53.486610668012894,56.261842390719735,59.1733422892424,56.922157278509,57.8654019420636,61.265150986989084,35.76001641208568,53.94578772893582,51.447790398398276,59.90899381912218,40.7255580430963,42.68703161469253,33.42665414545357,74.60668878116167,40.67011371273255
PCG,PG&E Corp,Utilities,338,6,51.3150137716999,60.74519495226052,43.39606351616273,28.966430995117662,49.765380259282765,46.728783292630524,65.7128820933704,57.54922312860191,40.5276435385246,110.44284580540186,49.948432888935365,111.7756651953537,51.483665454046836,49.349671462237055,51.611377043117045,18.838643402714062,51.69518700313598,8.416989438274499,55.29492675154962,51.51315431583617,34.59400385084619,21.18322725305488,30.167209835080694,49.33779816630382,50.4457878863546,65.85911739249026,34.81575767412454,56.79855865529321,55.63096809001883,43.09985426536725,32.87336072078722,84.59416625523811,53.486610668012894,56.261842390719735,96.14378487482487,87.11618433077719,68.96826730262289,43.058455414675485,68.35526943399137,88.41638661838468,51.447790398398276,71.82389658123066,56.96985190712499,42.68703161469253,67.16042153988847,67.87420937766959,-4.791839116919604
HBAN,Huntington Bancshares,Banks,339,10,51.2890473337226,55.99522153695881,50.47312952837376,52.111876646587476,46.86903701045751,67.32125044764344,53.102316224853574,45.403705501422536,32.36198056799161,43.79842800532778,50.772102227095075,111.7756651953537,51.483665454046836,63.80782941627698,51.611377043117045,34.97770527727205,51.69518700313598,51.700614940387666,55.29492675154962,51.51315431583617,51.677004658031656,41.72881409108838,60.33810493705689,46.505739374079546,47.447149346656104,120.68883895684768,56.95680615174859,56.22709827726982,55.63096809001883,43.18728806752914,49.167935422856004,49.40145888552185,53.486610668012894,56.261842390719735,27.71645402350656,62.32726088663108,49.2462364175608,54.16903970168493,39.44012562423633,53.94578772893582,51.447790398398276,38.34869358292587,35.18221458631634,42.68703161469253,47.388897667992005,46.63785829335461,43.98871756549876
ROP,Roper Technologies,Industrial Goods,340,15,51.2885455388653,52.92983287704285,53.97589205755604,51.25312026978211,48.87728877859526,52.81857521176288,53.102316224853574,47.631615818839926,60.255510860166936,37.73671329014145,68.29064707683274,39.894218358543725,51.483665454046836,46.01061173805583,51.611377043117045,63.62872472898801,51.69518700313598,51.700614940387666,55.29492675154962,51.51315431583617,46.994491747518055,47.129888647874466,57.9277828812917,51.00969519253356,45.484009191154726,39.5949681699812,56.95680615174859,52.502851482088275,55.63096809001883,31.488958665107745,63.836332721592086,49.40145888552185,53.486610668012894,56.261842390719735,38.090992224377416,25.220281202757576,57.8654019420636,45.420241346792054,46.06750844784958,53.94578772893582,51.447790398398276,59.90899381912218,48.8003352365072,42.68703161469253,22.81321074752207,45.53874030128882,52.437032627395496
VVC,Vectren,Utilities,341,7,51.2691460272543,48.45804367985391,53.97589205755604,41.19450901411396,47.692624035924446,64.67257264597124,62.56024062718699,45.73354954546603,36.04817486093475,47.56220152941547,49.948432888935365,39.894218358543725,51.483665454046836,72.70643825538755,51.611377043117045,63.62872472898801,51.69518700313598,51.700614940387666,55.29492675154962,51.51315431583617,86.90558300752241,47.129888647874466,-1.4265821403659302,50.245755008887855,43.62984915493051,88.07383724049107,56.95680615174859,57.033531887608945,55.63096809001883,53.958128549182966,65.22183414473832,75.7959894154485,53.486610668012894,56.261842390719735,39.02323570840945,61.20896358839893,31.64302008958376,52.623962265822094,29.451257762684577,53.94578772893582,51.447790398398276,26.72535920851448,42.74570676093049,42.68703161469253,50.438496600846406,54.796918063785355,69.33366275118897
JW.A,John Wiley & Sons,Media,342,13,51.2586166282935,47.230630215952644,59.3848250213117,51.685629803984874,44.300486455124855,49.48051250966183,53.102316224853574,48.44817425698956,32.36198056799161,37.73671329014145,62.15162028741405,39.894218358543725,51.483665454046836,63.80782941627698,51.611377043117045,63.62872472898801,51.69518700313598,51.700614940387666,77.75743700481759,51.51315431583617,47.049224602506975,47.129888647874466,59.002939668114735,45.31640966473781,42.68385677934935,38.20568204789384,56.95680615174859,47.94472109644639,55.63096809001883,33.48448979678595,50.426151548478686,49.40145888552185,53.486610668012894,56.261842390719735,93.07199137276984,67.36318301488805,31.64302008958376,47.95343922035702,56.111829170490196,53.94578772893582,51.447790398398276,26.72535920851448,46.66860131394499,42.68703161469253,50.438496600846406,66.96884916235227,43.98871756549876
CAVM,Cavium Inc,Semiconductors & Equipment,343,20,51.2579020069352,48.879924096083066,53.97589205755604,49.307339990305636,42.82737215690877,47.40214039882388,49.949674754887,56.9841695884161,58.78758275178822,37.73671329014145,53.31741100507979,39.894218358543725,51.483665454046836,37.112002898945256,51.611377043117045,63.62872472898801,51.69518700313598,51.700614940387666,55.29492675154962,51.51315431583617,46.960541858052466,41.72881409108838,57.00424802492249,43.45320494819836,41.831489935793236,33.326028553823484,56.95680615174859,-6.809228026532921,55.63096809001883,24.98363444510946,67.46619918862763,40.603282035174416,53.486610668012894,56.261842390719735,36.02673879544931,48.681932601022076,66.44035690378624,47.59036780090711,82.74712510293764,53.94578772893582,51.447790398398276,68.93097780359938,61.31877926072263,42.68703161469253,22.81321074752207,71.13834845564905,60.88534768929223
AOS,AO Smith,Building Materials & Packaging,344,11,51.2573839348748,52.831226035377135,53.97589205755604,50.39369844344709,46.66453439062094,54.01984283841315,45.64057171603478,54.17145877771485,40.5276435385246,82.12485231438612,72.033956094771,39.894218358543725,51.483665454046836,54.90922057716641,51.611377043117045,63.62872472898801,51.69518700313598,51.700614940387666,55.29492675154962,51.51315431583617,46.97950621790079,47.129888647874466,55.71317146242425,48.57159276707239,43.62984915493051,32.14118558887412,56.95680615174859,76.79067561613397,55.63096809001883,73.42762112296712,56.73548070997278,49.40145888552185,53.486610668012894,37.07942132916241,46.09496842299536,48.30555788645708,57.8654019420636,54.449628417565044,64.14943033439064,53.94578772893582,51.447790398398276,59.90899381912218,61.45304243541992,42.68703161469253,22.81321074752207,39.41624187378634,69.33366275118897
QEP,QEP Resources,Oil & Gas,345,21,51.2426111857116,46.35226103565459,53.97589205755604,48.782357086631094,43.87387469480238,52.65693809914483,49.949674754887,56.50782706219472,32.36198056799161,62.69855253377662,44.33346936202802,39.894218358543725,51.483665454046836,63.80782941627698,51.611377043117045,63.62872472898801,51.69518700313598,51.700614940387666,55.29492675154962,51.51315431583617,46.94047989964683,47.01363011951454,51.65813064744587,45.237839046590466,41.703410207982955,66.67275090606736,56.95680615174859,-25,55.63096809001883,-3.6581826289043633,74.21716804236465,40.603282035174416,53.486610668012894,56.261842390719735,38.18421657278062,44.344921621884865,58.457945887992025,67.83013393233419,51.137615620000865,53.94578772893582,51.447790398398276,65.5472960190485,42.879969935627784,42.68703161469253,50.438496600846406,81.81890892942597,64.71870364663813
